,Unnamed: 0,year,industry_code_ANZSIC,industry_name_ANZSIC,rme_size_grp,variable,value,unit,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15
8413,8413,2016,I,"Transport, Postal and Warehousing",c_6-9,Total assets,834,DOLLARS(millions),,,,,,,,,
8414,8414,2016,I,"Transport, Postal and Warehousing",c_6-9,Fixed tangible assets,282,DOLLARS(millions),,,,,,,,,
8415,8415,2016,I,"Transport, Postal and Warehousing",d_10-19,Activity unit,657,COUNT,,,,,,,,,
8416,8416,2016,I,"Transport, Postal and Warehousing",d_10-19,Rolling mean employees,9090,COUNT,,,,,,,,,
8417,8417,2016,I,"Transport, Postal and Warehousing",d_10-19,Salaries and wages paid,418,DOLLARS(millions),,,,,,,,,
8418,8418,2016,I,"Transport, Postal and Warehousing",d_10-19,"Sales, government funding, grants and subsidies",1598,DOLLARS(millions),,,,,,,,,
8419,8419,2016,I,"Transport, Postal and Warehousing",d_10-19,Total income,1635,DOLLARS(millions),,,,,,,,,
8420,8420,2016,I,"Transport, Postal and Warehousing",d_10-19,Total expenditure,1479,DOLLARS(millions),,,,,,,,,
8421,8421,2016,I,"Transport, Postal and Warehousing",d_10-19,Operating profit before tax,142,DOLLARS(millions),,,,,,,,,
8422,8422,2016,I,"Transport, Postal and Warehousing",d_10-19,Total assets,1441,DOLLARS(millions),,,,,,,,,
8423,8423,2016,I,"Transport, Postal and Warehousing",d_10-19,Fixed tangible assets,829,DOLLARS(millions),,,,,,,,,
8424,8424,2016,I,"Transport, Postal and Warehousing",e_20-49,Activity unit,297,COUNT,,,,,,,,,
8425,8425,2016,I,"Transport, Postal and Warehousing",e_20-49,Rolling mean employees,9012,COUNT,,,,,,,,,
8426,8426,2016,I,"Transport, Postal and Warehousing",e_20-49,Salaries and wages paid,511,DOLLARS(millions),,,,,,,,,
8427,8427,2016,I,"Transport, Postal and Warehousing",e_20-49,"Sales, government funding, grants and subsidies",1952,DOLLARS(millions),,,,,,,,,
8428,8428,2016,I,"Transport, Postal and Warehousing",e_20-49,Total income,1974,DOLLARS(millions),,,,,,,,,
8429,8429,2016,I,"Transport, Postal and Warehousing",e_20-49,Total expenditure,1847,DOLLARS(millions),,,,,,,,,
8430,8430,2016,I,"Transport, Postal and Warehousing",e_20-49,Operating profit before tax,130,DOLLARS(millions),,,,,,,,,
8431,8431,2016,I,"Transport, Postal and Warehousing",e_20-49,Total assets,2183,DOLLARS(millions),,,,,,,,,
8432,8432,2016,I,"Transport, Postal and Warehousing",e_20-49,Fixed tangible assets,1340,DOLLARS(millions),,,,,,,,,
8433,8433,2016,I,"Transport, Postal and Warehousing",f_50-99,Activity unit,117,COUNT,,,,,,,,,
8434,8434,2016,I,"Transport, Postal and Warehousing",f_50-99,Rolling mean employees,8175,COUNT,,,,,,,,,
8435,8435,2016,I,"Transport, Postal and Warehousing",f_50-99,Salaries and wages paid,481,DOLLARS(millions),,,,,,,,,
8436,8436,2016,I,"Transport, Postal and Warehousing",f_50-99,"Sales, government funding, grants and subsidies",1828,DOLLARS(millions),,,,,,,,,
8437,8437,2016,I,"Transport, Postal and Warehousing",f_50-99,Total income,1849,DOLLARS(millions),,,,,,,,,
8438,8438,2016,I,"Transport, Postal and Warehousing",f_50-99,Total expenditure,1641,DOLLARS(millions),,,,,,,,,
8439,8439,2016,I,"Transport, Postal and Warehousing",f_50-99,Operating profit before tax,211,DOLLARS(millions),,,,,,,,,
8440,8440,2016,I,"Transport, Postal and Warehousing",f_50-99,Total assets,1745,DOLLARS(millions),,,,,,,,,
8441,8441,2016,I,"Transport, Postal and Warehousing",f_50-99,Fixed tangible assets,835,DOLLARS(millions),,,,,,,,,
8442,8442,2016,I,"Transport, Postal and Warehousing",g_100-199,Activity unit,63,COUNT,,,,,,,,,
8443,8443,2016,I,"Transport, Postal and Warehousing",g_100-199,Rolling mean employees,8379,COUNT,,,,,,,,,
8444,8444,2016,I,"Transport, Postal and Warehousing",g_100-199,Salaries and wages paid,477,DOLLARS(millions),,,,,,,,,
8445,8445,2016,I,"Transport, Postal and Warehousing",g_100-199,"Sales, government funding, grants and subsidies",1657,DOLLARS(millions),,,,,,,,,
8446,8446,2016,I,"Transport, Postal and Warehousing",g_100-199,Total income,1702,DOLLARS(millions),,,,,,,,,
8447,8447,2016,I,"Transport, Postal and Warehousing",g_100-199,Total expenditure,1563,DOLLARS(millions),,,,,,,,,
8448,8448,2016,I,"Transport, Postal and Warehousing",g_100-199,Operating profit before tax,189,DOLLARS(millions),,,,,,,,,
8449,8449,2016,I,"Transport, Postal and Warehousing",g_100-199,Total assets,2774,DOLLARS(millions),,,,,,,,,
8450,8450,2016,I,"Transport, Postal and Warehousing",g_100-199,Fixed tangible assets,1997,DOLLARS(millions),,,,,,,,,
8451,8451,2016,I,"Transport, Postal and Warehousing",h_200+,Activity unit,66,COUNT,,,,,,,,,
8452,8452,2016,I,"Transport, Postal and Warehousing",h_200+,Rolling mean employees,43338,COUNT,,,,,,,,,
8453,8453,2016,I,"Transport, Postal and Warehousing",h_200+,Salaries and wages paid,3241,DOLLARS(millions),,,,,,,,,
8454,8454,2016,I,"Transport, Postal and Warehousing",h_200+,"Sales, government funding, grants and subsidies",12423,DOLLARS(millions),,,,,,,,,
8455,8455,2016,I,"Transport, Postal and Warehousing",h_200+,Total income,12902,DOLLARS(millions),,,,,,,,,
8456,8456,2016,I,"Transport, Postal and Warehousing",h_200+,Total expenditure,11748,DOLLARS(millions),,,,,,,,,
8457,8457,2016,I,"Transport, Postal and Warehousing",h_200+,Operating profit before tax,1272,DOLLARS(millions),,,,,,,,,
8458,8458,2016,I,"Transport, Postal and Warehousing",h_200+,Total assets,22469,DOLLARS(millions),,,,,,,,,
8459,8459,2016,I,"Transport, Postal and Warehousing",h_200+,Fixed tangible assets,14062,DOLLARS(millions),,,,,,,,,
8460,8460,2016,I,"Transport, Postal and Warehousing",i_Industry_Total,Activity unit,15858,COUNT,,,,,,,,,
8461,8461,2016,I,"Transport, Postal and Warehousing",i_Industry_Total,Rolling mean employees,90123,COUNT,,,,,,,,,
8462,8462,2016,I,"Transport, Postal and Warehousing",i_Industry_Total,Salaries and wages paid,5823,DOLLARS(millions),,,,,,,,,
8463,8463,2016,I,"Transport, Postal and Warehousing",i_Industry_Total,"Sales, government funding, grants and subsidies",23293,DOLLARS(millions),,,,,,,,,
8464,8464,2016,I,"Transport, Postal and Warehousing",i_Industry_Total,Total income,23965,DOLLARS(millions),,,,,,,,,
8465,8465,2016,I,"Transport, Postal and Warehousing",i_Industry_Total,Total expenditure,21720,DOLLARS(millions),,,,,,,,,
8466,8466,2016,I,"Transport, Postal and Warehousing",i_Industry_Total,Operating profit before tax,2416,DOLLARS(millions),,,,,,,,,
8467,8467,2016,I,"Transport, Postal and Warehousing",i_Industry_Total,Total assets,39161,DOLLARS(millions),,,,,,,,,
8468,8468,2016,I,"Transport, Postal and Warehousing",i_Industry_Total,Fixed tangible assets,25214,DOLLARS(millions),,,,,,,,,
8469,8469,2016,J,Information Media and Telecommunications,a_0,Activity unit,3843,COUNT,,,,,,,,,
8470,8470,2016,J,Information Media and Telecommunications,a_0,Rolling mean employees,0,COUNT,,,,,,,,,
8471,8471,2016,J,Information Media and Telecommunications,a_0,Salaries and wages paid,130,DOLLARS(millions),,,,,,,,,
8472,8472,2016,J,Information Media and Telecommunications,a_0,"Sales, government funding, grants and subsidies",C,DOLLARS(millions),,,,,,,,,
8473,8473,2016,J,Information Media and Telecommunications,a_0,Total income,948,DOLLARS(millions),,,,,,,,,
8474,8474,2016,J,Information Media and Telecommunications,a_0,Total expenditure,754,DOLLARS(millions),,,,,,,,,
8475,8475,2016,J,Information Media and Telecommunications,a_0,Operating profit before tax,116,DOLLARS(millions),,,,,,,,,
8476,8476,2016,J,Information Media and Telecommunications,a_0,Total assets,1152,DOLLARS(millions),,,,,,,,,
8477,8477,2016,J,Information Media and Telecommunications,a_0,Fixed tangible assets,C,DOLLARS(millions),,,,,,,,,
8478,8478,2016,J,Information Media and Telecommunications,b_1-5,Activity unit,1047,COUNT,,,,,,,,,
8479,8479,2016,J,Information Media and Telecommunications,b_1-5,Rolling mean employees,2016,COUNT,,,,,,,,,
8480,8480,2016,J,Information Media and Telecommunications,b_1-5,Salaries and wages paid,142,DOLLARS(millions),,,,,,,,,
8481,8481,2016,J,Information Media and Telecommunications,b_1-5,"Sales, government funding, grants and subsidies",739,DOLLARS(millions),,,,,,,,,
8482,8482,2016,J,Information Media and Telecommunications,b_1-5,Total income,783,DOLLARS(millions),,,,,,,,,
8483,8483,2016,J,Information Media and Telecommunications,b_1-5,Total expenditure,723,DOLLARS(millions),,,,,,,,,
8484,8484,2016,J,Information Media and Telecommunications,b_1-5,Operating profit before tax,45,DOLLARS(millions),,,,,,,,,
8485,8485,2016,J,Information Media and Telecommunications,b_1-5,Total assets,691,DOLLARS(millions),,,,,,,,,
8486,8486,2016,J,Information Media and Telecommunications,b_1-5,Fixed tangible assets,C,DOLLARS(millions),,,,,,,,,
8487,8487,2016,J,Information Media and Telecommunications,c_6-9,Activity unit,150,COUNT,,,,,,,,,
8488,8488,2016,J,Information Media and Telecommunications,c_6-9,Rolling mean employees,1050,COUNT,,,,,,,,,
8489,8489,2016,J,Information Media and Telecommunications,c_6-9,Salaries and wages paid,59,DOLLARS(millions),,,,,,,,,
8490,8490,2016,J,Information Media and Telecommunications,c_6-9,"Sales, government funding, grants and subsidies",226,DOLLARS(millions),,,,,,,,,
8491,8491,2016,J,Information Media and Telecommunications,c_6-9,Total income,236,DOLLARS(millions),,,,,,,,,
8492,8492,2016,J,Information Media and Telecommunications,c_6-9,Total expenditure,206,DOLLARS(millions),,,,,,,,,
8493,8493,2016,J,Information Media and Telecommunications,c_6-9,Operating profit before tax,21,DOLLARS(millions),,,,,,,,,
8494,8494,2016,J,Information Media and Telecommunications,c_6-9,Total assets,113,DOLLARS(millions),,,,,,,,,
8495,8495,2016,J,Information Media and Telecommunications,c_6-9,Fixed tangible assets,19,DOLLARS(millions),,,,,,,,,
8496,8496,2016,J,Information Media and Telecommunications,d_10-19,Activity unit,111,COUNT,,,,,,,,,
8497,8497,2016,J,Information Media and Telecommunications,d_10-19,Rolling mean employees,1488,COUNT,,,,,,,,,
8498,8498,2016,J,Information Media and Telecommunications,d_10-19,Salaries and wages paid,97,DOLLARS(millions),,,,,,,,,
8499,8499,2016,J,Information Media and Telecommunications,d_10-19,"Sales, government funding, grants and subsidies",717,DOLLARS(millions),,,,,,,,,
8500,8500,2016,J,Information Media and Telecommunications,d_10-19,Total income,733,DOLLARS(millions),,,,,,,,,
8501,8501,2016,J,Information Media and Telecommunications,d_10-19,Total expenditure,665,DOLLARS(millions),,,,,,,,,
8502,8502,2016,J,Information Media and Telecommunications,d_10-19,Operating profit before tax,74,DOLLARS(millions),,,,,,,,,
8503,8503,2016,J,Information Media and Telecommunications,d_10-19,Total assets,703,DOLLARS(millions),,,,,,,,,
8504,8504,2016,J,Information Media and Telecommunications,d_10-19,Fixed tangible assets,C,DOLLARS(millions),,,,,,,,,
8505,8505,2016,J,Information Media and Telecommunications,e_20-49,Activity unit,45,COUNT,,,,,,,,,
8506,8506,2016,J,Information Media and Telecommunications,e_20-49,Rolling mean employees,1335,COUNT,,,,,,,,,
8507,8507,2016,J,Information Media and Telecommunications,e_20-49,Salaries and wages paid,97,DOLLARS(millions),,,,,,,,,
8508,8508,2016,J,Information Media and Telecommunications,e_20-49,"Sales, government funding, grants and subsidies",C,DOLLARS(millions),,,,,,,,,
8509,8509,2016,J,Information Media and Telecommunications,e_20-49,Total income,428,DOLLARS(millions),,,,,,,,,
8510,8510,2016,J,Information Media and Telecommunications,e_20-49,Total expenditure,397,DOLLARS(millions),,,,,,,,,
8511,8511,2016,J,Information Media and Telecommunications,e_20-49,Operating profit before tax,38,DOLLARS(millions),,,,,,,,,
8512,8512,2016,J,Information Media and Telecommunications,e_20-49,Total assets,453,DOLLARS(millions),,,,,,,,,
8513,8513,2016,J,Information Media and Telecommunications,e_20-49,Fixed tangible assets,C,DOLLARS(millions),,,,,,,,,
8514,8514,2016,J,Information Media and Telecommunications,f_50-99,Activity unit,27,COUNT,,,,,,,,,
8515,8515,2016,J,Information Media and Telecommunications,f_50-99,Rolling mean employees,2058,COUNT,,,,,,,,,
8516,8516,2016,J,Information Media and Telecommunications,f_50-99,Salaries and wages paid,134,DOLLARS(millions),,,,,,,,,
8517,8517,2016,J,Information Media and Telecommunications,f_50-99,"Sales, government funding, grants and subsidies",504,DOLLARS(millions),,,,,,,,,
8518,8518,2016,J,Information Media and Telecommunications,f_50-99,Total income,514,DOLLARS(millions),,,,,,,,,
8519,8519,2016,J,Information Media and Telecommunications,f_50-99,Total expenditure,514,DOLLARS(millions),,,,,,,,,
8520,8520,2016,J,Information Media and Telecommunications,f_50-99,Operating profit before tax,6,DOLLARS(millions),,,,,,,,,
8521,8521,2016,J,Information Media and Telecommunications,f_50-99,Total assets,477,DOLLARS(millions),,,,,,,,,
8522,8522,2016,J,Information Media and Telecommunications,f_50-99,Fixed tangible assets,C,DOLLARS(millions),,,,,,,,,
8523,8523,2016,J,Information Media and Telecommunications,g_100-199,Activity unit,9,COUNT,,,,,,,,,
8524,8524,2016,J,Information Media and Telecommunications,g_100-199,Rolling mean employees,975,COUNT,,,,,,,,,
8525,8525,2016,J,Information Media and Telecommunications,g_100-199,Salaries and wages paid,92,DOLLARS(millions),,,,,,,,,
8526,8526,2016,J,Information Media and Telecommunications,g_100-199,"Sales, government funding, grants and subsidies",307,DOLLARS(millions),,,,,,,,,
8527,8527,2016,J,Information Media and Telecommunications,g_100-199,Total income,308,DOLLARS(millions),,,,,,,,,
8528,8528,2016,J,Information Media and Telecommunications,g_100-199,Total expenditure,280,DOLLARS(millions),,,,,,,,,
8529,8529,2016,J,Information Media and Telecommunications,g_100-199,Operating profit before tax,29,DOLLARS(millions),,,,,,,,,
8530,8530,2016,J,Information Media and Telecommunications,g_100-199,Total assets,233,DOLLARS(millions),,,,,,,,,
8531,8531,2016,J,Information Media and Telecommunications,g_100-199,Fixed tangible assets,82,DOLLARS(millions),,,,,,,,,
8532,8532,2016,J,Information Media and Telecommunications,h_200+,Activity unit,21,COUNT,,,,,,,,,
8533,8533,2016,J,Information Media and Telecommunications,h_200+,Rolling mean employees,22551,COUNT,,,,,,,,,
8534,8534,2016,J,Information Media and Telecommunications,h_200+,Salaries and wages paid,1631,DOLLARS(millions),,,,,,,,,
8535,8535,2016,J,Information Media and Telecommunications,h_200+,"Sales, government funding, grants and subsidies",9740,DOLLARS(millions),,,,,,,,,
8536,8536,2016,J,Information Media and Telecommunications,h_200+,Total income,9991,DOLLARS(millions),,,,,,,,,
8537,8537,2016,J,Information Media and Telecommunications,h_200+,Total expenditure,9389,DOLLARS(millions),,,,,,,,,
8538,8538,2016,J,Information Media and Telecommunications,h_200+,Operating profit before tax,824,DOLLARS(millions),,,,,,,,,
8539,8539,2016,J,Information Media and Telecommunications,h_200+,Total assets,16698,DOLLARS(millions),,,,,,,,,
8540,8540,2016,J,Information Media and Telecommunications,h_200+,Fixed tangible assets,6783,DOLLARS(millions),,,,,,,,,
8541,8541,2016,J,Information Media and Telecommunications,i_Industry_Total,Activity unit,5250,COUNT,,,,,,,,,
8542,8542,2016,J,Information Media and Telecommunications,i_Industry_Total,Rolling mean employees,31479,COUNT,,,,,,,,,
8543,8543,2016,J,Information Media and Telecommunications,i_Industry_Total,Salaries and wages paid,2382,DOLLARS(millions),,,,,,,,,
8544,8544,2016,J,Information Media and Telecommunications,i_Industry_Total,"Sales, government funding, grants and subsidies",C,DOLLARS(millions),,,,,,,,,
8545,8545,2016,J,Information Media and Telecommunications,i_Industry_Total,Total income,13939,DOLLARS(millions),,,,,,,,,
8546,8546,2016,J,Information Media and Telecommunications,i_Industry_Total,Total expenditure,12928,DOLLARS(millions),,,,,,,,,
8547,8547,2016,J,Information Media and Telecommunications,i_Industry_Total,Operating profit before tax,1154,DOLLARS(millions),,,,,,,,,
8548,8548,2016,J,Information Media and Telecommunications,i_Industry_Total,Total assets,20521,DOLLARS(millions),,,,,,,,,
8549,8549,2016,J,Information Media and Telecommunications,i_Industry_Total,Fixed tangible assets,C,DOLLARS(millions),,,,,,,,,
8550,8550,2016,K,Financial and Insurance Services,a_0,Activity unit,26388,COUNT,,,,,,,,,
8551,8551,2016,K,Financial and Insurance Services,a_0,Rolling mean employees,0,COUNT,,,,,,,,,
8552,8552,2016,K,Financial and Insurance Services,a_0,Salaries and wages paid,568,DOLLARS(millions),,,,,,,,,
8553,8553,2016,K,Financial and Insurance Services,a_0,"Sales, government funding, grants and subsidies",5882,DOLLARS(millions),,,,,,,,,
8554,8554,2016,K,Financial and Insurance Services,a_0,Total income,28715,DOLLARS(millions),,,,,,,,,
8555,8555,2016,K,Financial and Insurance Services,a_0,Total expenditure,15360,DOLLARS(millions),,,,,,,,,
8556,8556,2016,K,Financial and Insurance Services,a_0,Operating profit before tax,12085,DOLLARS(millions),,,,,,,,,
8557,8557,2016,K,Financial and Insurance Services,a_0,Total assets,420018,DOLLARS(millions),,,,,,,,,
8558,8558,2016,K,Financial and Insurance Services,a_0,Fixed tangible assets,18374,DOLLARS(millions),,,,,,,,,
8559,8559,2016,K,Financial and Insurance Services,b_1-5,Activity unit,2394,COUNT,,,,,,,,,
8560,8560,2016,K,Financial and Insurance Services,b_1-5,Rolling mean employees,4335,COUNT,,,,,,,,,
8561,8561,2016,K,Financial and Insurance Services,b_1-5,Salaries and wages paid,365,DOLLARS(millions),,,,,,,,,
8562,8562,2016,K,Financial and Insurance Services,b_1-5,"Sales, government funding, grants and subsidies",1734,DOLLARS(millions),,,,,,,,,
8563,8563,2016,K,Financial and Insurance Services,b_1-5,Total income,4384,DOLLARS(millions),,,,,,,,,
8564,8564,2016,K,Financial and Insurance Services,b_1-5,Total expenditure,2659,DOLLARS(millions),,,,,,,,,
8565,8565,2016,K,Financial and Insurance Services,b_1-5,Operating profit before tax,1319,DOLLARS(millions),,,,,,,,,
8566,8566,2016,K,Financial and Insurance Services,b_1-5,Total assets,32749,DOLLARS(millions),,,,,,,,,
8567,8567,2016,K,Financial and Insurance Services,b_1-5,Fixed tangible assets,1060,DOLLARS(millions),,,,,,,,,
8568,8568,2016,K,Financial and Insurance Services,c_6-9,Activity unit,246,COUNT,,,,,,,,,
8569,8569,2016,K,Financial and Insurance Services,c_6-9,Rolling mean employees,1794,COUNT,,,,,,,,,
8570,8570,2016,K,Financial and Insurance Services,c_6-9,Salaries and wages paid,172,DOLLARS(millions),,,,,,,,,
8571,8571,2016,K,Financial and Insurance Services,c_6-9,"Sales, government funding, grants and subsidies",823,DOLLARS(millions),,,,,,,,,
8572,8572,2016,K,Financial and Insurance Services,c_6-9,Total income,1178,DOLLARS(millions),,,,,,,,,
8573,8573,2016,K,Financial and Insurance Services,c_6-9,Total expenditure,843,DOLLARS(millions),,,,,,,,,
8574,8574,2016,K,Financial and Insurance Services,c_6-9,Operating profit before tax,266,DOLLARS(millions),,,,,,,,,
8575,8575,2016,K,Financial and Insurance Services,c_6-9,Total assets,5390,DOLLARS(millions),,,,,,,,,
8576,8576,2016,K,Financial and Insurance Services,c_6-9,Fixed tangible assets,57,DOLLARS(millions),,,,,,,,,
8577,8577,2016,K,Financial and Insurance Services,d_10-19,Activity unit,147,COUNT,,,,,,,,,
8578,8578,2016,K,Financial and Insurance Services,d_10-19,Rolling mean employees,1956,COUNT,,,,,,,,,
8579,8579,2016,K,Financial and Insurance Services,d_10-19,Salaries and wages paid,152,DOLLARS(millions),,,,,,,,,
8580,8580,2016,K,Financial and Insurance Services,d_10-19,"Sales, government funding, grants and subsidies",584,DOLLARS(millions),,,,,,,,,
8581,8581,2016,K,Financial and Insurance Services,d_10-19,Total income,1224,DOLLARS(millions),,,,,,,,,
8582,8582,2016,K,Financial and Insurance Services,d_10-19,Total expenditure,982,DOLLARS(millions),,,,,,,,,
8583,8583,2016,K,Financial and Insurance Services,d_10-19,Operating profit before tax,180,DOLLARS(millions),,,,,,,,,
8584,8584,2016,K,Financial and Insurance Services,d_10-19,Total assets,9643,DOLLARS(millions),,,,,,,,,
8585,8585,2016,K,Financial and Insurance Services,d_10-19,Fixed tangible assets,86,DOLLARS(millions),,,,,,,,,
8586,8586,2016,K,Financial and Insurance Services,e_20-49,Activity unit,87,COUNT,,,,,,,,,
8587,8587,2016,K,Financial and Insurance Services,e_20-49,Rolling mean employees,2700,COUNT,,,,,,,,,
8588,8588,2016,K,Financial and Insurance Services,e_20-49,Salaries and wages paid,301,DOLLARS(millions),,,,,,,,,
8589,8589,2016,K,Financial and Insurance Services,e_20-49,"Sales, government funding, grants and subsidies",875,DOLLARS(millions),,,,,,,,,
8590,8590,2016,K,Financial and Insurance Services,e_20-49,Total income,1917,DOLLARS(millions),,,,,,,,,
8591,8591,2016,K,Financial and Insurance Services,e_20-49,Total expenditure,2115,DOLLARS(millions),,,,,,,,,
